          9   26.4000   13.2000   84.6000    0.0000         538            0            0       400000        21427     00:18.67
         10   26.4000   13.2000   79.1800    0.0000         563            0            0       400000        21400     00:18.69
         11   26.4000   13.2000   79.1800   30.0000         575            0            0       400000        21425     00:18.67
         12   26.4000   13.2000   79.1800   60.0000         535            0            0       400000        21454     00:18.64
         13   26.4000   13.2000   79.1800   90.0000         551            0            0       400000        21532     00:18.58
         14   26.4000   13.2000   79.1800  120.0000         541            0            0       400000        21442     00:18.66
         15   26.4000   13.2000   79.1800  150.0000         549            0            0       400000        21377     00:18.71
         16   26.4000   13.2000   79.1800  180.0000         568            0            0       400000        21470     00:18.63
         17   26.4000   13.2000   79.1800  210.0000         576            0            0       400000        21494     00:18.61
         18   26.4000   13.2000   79.1800  240.0000         559            0            0       400000        21438     00:18.66
         19   26.4000   13.2000   79.1800  270.0000         562            0            0       400000        21450     00:18.65
         20   26.4000   13.2000   79.1800  300.0000         579            0            0       400000        21552     00:18.56
         21   26.4000   13.2000   79.1800  330.0000         588            0            0       400000        21481     00:18.62
         22   26.4000   13.2000   73.7400  340.0000         581            0            0       400000        21448     00:18.65
         23   26.4000   13.2000   73.7400  320.0000         558            0            0       400000        21551     00:18.56
         24   26.4000   13.2000   73.7400  300.0000         612            0            0       400000        21495     00:18.61
         25   26.4000   13.2000   73.7400  280.0000         570            0            0       400000        21436     00:18.66
         26   26.4000   13.2000   73.7400  260.0000         593            0            0       400000        21460     00:18.64
         27   26.4000   13.2000   73.7400  240.0000         562            0            0       400000        21444     00:18.65
         28   26.4000   13.2000   73.7400  220.0000         581            0            0       400000        21466     00:18.63
         29   26.4000   13.2000   73.7400  200.0000         674            0            0       400000        21486     00:18.62
         30   26.4000   13.2000   73.7400  180.0000         564            0            0       400000        21523     00:18.59
         31   26.4000   13.2000   73.7400  160.0000         561            0            0       400000        21470     00:18.63
         32   26.4000   13.2000   73.7400  140.0000         555            0            0       400000        21516     00:18.59
         33   26.4000   13.2000   73.7400  120.0000         572            0            0       400000        21561     00:18.55
         34   26.4000   13.2000   73.7400  100.0000         585            0            0       400000        21452     00:18.65
         35   26.4000   13.2000   73.7400   80.0000         597            0            0       400000        21456     00:18.64
         36   26.4000   13.2000   73.7400   60.0000         550            0            0       400000        21388     00:18.70
         37   26.4000   13.2000   73.7400   40.0000         573            0            0       400000        21429     00:18.67
         38   26.4000   13.2000   73.7400   20.0000         537            0            0       400000        21471     00:18.63
         39   26.4000   13.2000   73.7400    0.0000         632            0            0       400000        21446     00:18.65
         40   26.4000   13.2000   68.2600    0.0000         624            0            0       400000        21499     00:18.61
         41   26.4000   13.2000   68.2600   15.0000         633            0            0       400000        21501     00:18.60
         42   26.4000   13.2000   68.2600   30.0000         604            0            0       400000        21422     00:18.67
         43   26.4000   13.2000   68.2600   45.0000         570            0            0       400000        21439     00:18.66
         44   26.4000   13.2000   68.2600   60.0000         552            0            0       400000        21545     00:18.57
         45   26.4000   13.2000   68.2600   75.0000         604            0            0       400000        21523     00:18.59
         46   26.4000   13.2000   68.2600   90.0000         581            0            0       400000        21510     00:18.60
         47   26.4000   13.2000   68.2600  105.0000         556            0            0       400000        21496     00:18.61
         48   26.4000   13.2000   68.2600  120.0000         604            0            0       400000        21428     00:18.67
         49   26.4000   13.2000   68.2600  135.0000         619            0            0       400000        21423     00:18.67
         50   26.4000   13.2000   68.2600  150.0000         618            0            0       400000        21406     00:18.69
         51   26.4000   13.2000   68.2600  165.0000         672            0            0       400000        21457     00:18.64
         52   26.4000   13.2000   68.2600  180.0000         617            0            0       400000        21475     00:18.63
         53   26.4000   13.2000   68.2600  195.0000         648            0            0       400000        21474     00:18.63
         54   26.4000   13.2000   68.2600  210.0000         627            0            0       400000        21473     00:18.63
         55   26.4000   13.2000   68.2600  225.0000         611            0            0       400000        21451     00:18.65
         56   26.4000   13.2000   68.2600  240.0000         623            0            0       400000        21471     00:18.63
         57   26.4000   13.2000   68.2600  255.0000         633            0            0       400000        21470     00:18.63
         58   26.4000   13.2000   68.2600  270.0000         655            0            0       400000        21450     00:18.65
         59   26.4000   13.2000   68.2600  285.0000         659            0            0       400000        21473     00:18.63
         60   26.4000   13.2000   68.2600  300.0000         659            0            0       400000        21472     00:18.63
         61   26.4000   13.2000   68.2600  315.0000         663            0            0       400000        21451     00:18.65
         62   26.4000   13.2000   68.2600  330.0000         600            0            0       400000        21430     00:18.67
         63   26.4000   13.2000   68.2600  345.0000         630            0            0       400000        21422     00:18.67
         64   26.4000   13.2000   62.7300  348.0000         622            0            0       400000        21450     00:18.65
         65   26.4000   13.2000   62.7300  336.0000         664            0            0       400000        21475     00:18.63
         66   26.4000   13.2000   62.7300  324.0000         629            0            0       400000        21563     00:18.55
         67   26.4000   13.2000   62.7300  312.0000         673            0            0       400000        21498     00:18.61
         68   26.4000   13.2000   62.7300  300.0000         681            0            0       400000        21567     00:18.55
         69   26.4000   13.2000   62.7300  288.0000         711            0            0       400000        21441     00:18.66
         70   26.4000   13.2000   62.7300  276.0000         679            0            0       400000        21437     00:18.66
         71   26.4000   13.2000   62.7300  264.0000         685            0            0       400000        21420     00:18.67
         72   26.4000   13.2000   62.7300  252.0000         685            0            0       400000        21543     00:18.57
         73   26.4000   13.2000   62.7300  240.0000         654            0            0       400000        21576     00:18.54
         74   26.4000   13.2000   62.7300  228.0000         624            0            0       400000        21461     00:18.64
         75   26.4000   13.2000   62.7300  216.0000         596            0            0       400000        21481     00:18.62
         76   26.4000   13.2000   62.7300  204.0000         624            0            0       400000        21461     00:18.64
         77   26.4000   13.2000   62.7300  192.0000         609            0            0       400000        21465     00:18.64
         78   26.4000   13.2000   62.7300  180.0000         670            0            0       400000        21441     00:18.66
         79   26.4000   13.2000   62.7300  168.0000         710            0            0       400000        21425     00:18.67
         80   26.4000   13.2000   62.7300  156.0000         669            0            0       400000        21556     00:18.56
         81   26.4000   13.2000   62.7300  144.0000         664            0            0       400000        21472     00:18.63
         82   26.4000   13.2000   62.7300  132.0000         691            0            0       400000        21459     00:18.64
         83   26.4000   13.2000   62.7300  120.0000         667            0            0       400000        21445     00:18.65
         84   26.4000   13.2000   62.7300  108.0000         658            0            0       400000        21469     00:18.63
         85   26.4000   13.2000   62.7300   96.0000         665            0            0       400000        21514     00:18.59
         86   26.4000   13.2000   62.7300   84.0000         643            0            0       400000        21442     00:18.66
         87   26.4000   13.2000   62.7300   72.0000         668            0            0       400000        21419     00:18.67
         88   26.4000   13.2000   62.7300   60.0000         620            0            0       400000        21422     00:18.67
         89   26.4000   13.2000   62.7300   48.0000         651            0            0       400000        21444     00:18.65
         90   26.4000   13.2000   62.7300   36.0000         617            0            0       400000        21493     00:18.61
         91   26.4000   13.2000   62.7300   24.0000         662            0            0       400000        21539     00:18.57
         92   26.4000   13.2000   62.7300   12.0000         686            0            0       400000        21471     00:18.63
         93   26.4000   13.2000   62.7300    0.0000         640            0            0       400000        21459     00:18.64
         94   26.4000   13.2000   57.1400    0.0000         710            0            0       400000        21394     00:18.70
         95   26.4000   13.2000   57.1400   10.0000         711            0            0       400000        21488     00:18.61
         96   26.4000   13.2000   57.1400   20.0000         726            0            0       400000        21508     00:18.60
         97   26.4000   13.2000   57.1400   30.0000         698            0            0       400000        21543     00:18.57
         98   26.4000   13.2000   57.1400   40.0000         711            0            0       400000        21542     00:18.57
         99   26.4000   13.2000   57.1400   50.0000         711            0            0       400000        21491     00:18.61
        100   26.4000   13.2000   57.1400   60.0000         730            0            0       400000        21401     00:18.69
        101   26.4000   13.2000   57.1400   70.0000         733            0            0       400000        21494     00:18.61
        102   26.4000   13.2000   57.1400   80.0000         745            0            0       400000        21402     00:18.69
        103   26.4000   13.2000   57.1400   90.0000         693            0            0       400000        21480     00:18.62
        104   26.4000   13.2000   57.1400  100.0000         722            0            0       400000        21524     00:18.58
        105   26.4000   13.2000   57.1400  110.0000         711            0            0       400000        21453     00:18.64
        106   26.4000   13.2000   57.1400  120.0000         774            0            0       400000        21459     00:18.64
        107   26.4000   13.2000   57.1400  130.0000         719            0            0       400000        21436     00:18.66
        108   26.4000   13.2000   57.1400  140.0000         765            0            0       400000        21442     00:18.65
        109   26.4000   13.2000   57.1400  150.0000         710            0            0       400000        21590     00:18.53
        110   26.4000   13.2000   57.1400  160.0000         653            0            0       400000        21485     00:18.62
        111   26.4000   13.2000   57.1400  170.0000         680            0            0       400000        21427     00:18.67
        112   26.4000   13.2000   57.1400  180.0000         688            0            0       400000        21245     00:18.83
        113   26.4000   13.2000   57.1400  190.0000         670            0            0       400000        21262     00:18.81
        114   26.4000   13.2000   57.1400  200.0000         623            0            0       400000        21348     00:18.74
        115   26.4000   13.2000   57.1400  210.0000         617            0            0       400000        21352     00:18.73
        116   26.4000   13.2000   57.1400  220.0000         584            0            0       400000        21451     00:18.65
        117   26.4000   13.2000   57.1400  230.0000         642            0            0       400000        21507     00:18.60
        118   26.4000   13.2000   57.1400  240.0000         684            0            0       400000        21459     00:18.64
        119   26.4000   13.2000   57.1400  250.0000         661            0            0       400000        21485     00:18.62
        120   26.4000   13.2000   57.1400  260.0000         622            0            0       400000        21551     00:18.56
        121   26.4000   13.2000   57.1400  270.0000         643            0            0       400000        21527     00:18.58
        122   26.4000   13.2000   57.1400  280.0000         685            0            0       400000        21451     00:18.65
        123   26.4000   13.2000   57.1400  290.0000         656            0            0       400000        21478     00:18.62
        124   26.4000   13.2000   57.1400  300.0000         613            0            0       400000        21435     00:18.66
        125   26.4000   13.2000   57.1400  310.0000         675            0            0       400000        21476     00:18.63
        126   26.4000   13.2000   57.1400  320.0000         645            0            0       400000        21445     00:18.65
        127   26.4000   13.2000   57.1400  330.0000         669            0            0       400000        21447     00:18.65
        128   26.4000   13.2000   57.1400  340.0000         634            0            0       400000        21420     00:18.67
        129   26.4000   13.2000   57.1400  350.0000         632            0            0       400000        21374     00:18.71
        130   26.4000   13.2000   51.4600  351.4300         669            0            0       400000        21432     00:18.66
        131   26.4000   13.2000   51.4600  342.8600         629            0            0       400000        21526     00:18.58
        132   26.4000   13.2000   51.4600  334.2900         667            0            0       400000        21463     00:18.64
        133   26.4000   13.2000   51.4600  325.7200         621            0            0       400000        21466     00:18.63
        134   26.4000   13.2000   51.4600  317.1500         599            0            0       400000        21483     00:18.62
        135   26.4000   13.2000   51.4600  308.5800         636            0            0       400000        21468     00:18.63
        136   26.4000   13.2000   51.4600  300.0100         589            0            0       400000        21556     00:18.56
        137   26.4000   13.2000   51.4600  291.4400         592            0            0       400000        21579     00:18.54
        138   26.4000   13.2000   51.4600  282.8700         557            0            0       400000        21511     00:18.60
        139   26.4000   13.2000   51.4600  274.3000         564            0            0       400000        21485     00:18.62
        140   26.4000   13.2000   51.4600  265.7300         574            0            0       400000        21426     00:18.67
        141   26.4000   13.2000   51.4600  257.1600         524            0            0       400000        21450     00:18.65
        142   26.4000   13.2000   51.4600  248.5900         556            0            0       400000        21453     00:18.65
        143   26.4000   13.2000   51.4600  240.0200         529            0            0       400000        21494     00:18.61
        144   26.4000   13.2000   51.4600  231.4500         576            0            0       400000        21482     00:18.62
        145   26.4000   13.2000   51.4600  222.8800         571            0            0       400000        21457     00:18.64
        146   26.4000   13.2000   51.4600  214.3100         595            0            0       400000        21442     00:18.65
        147   26.4000   13.2000   51.4600  205.7400         660            0            0       400000        21433     00:18.66
        148   26.4000   13.2000   51.4600  197.1700         662            0            0       400000        21385     00:18.70
        149   26.4000   13.2000   51.4600  188.6000         634            0            0       400000        21401     00:18.69
        150   26.4000   13.2000   51.4600  180.0300         643            0            0       400000        21541     00:18.57
        151   26.4000   13.2000   51.4600  171.4600         698            0            0       400000        21489     00:18.61
        152   26.4000   13.2000   51.4600  162.8900         693            0            0       400000        21526     00:18.58
        153   26.4000   13.2000   51.4600  154.3200         721            0            0       400000        21495     00:18.61
        154   26.4000   13.2000   51.4600  145.7500         742            0            0       400000        21447     00:18.65
        155   26.4000   13.2000   51.4600  137.1800         729            0            0       400000        21423     00:18.67
        156   26.4000   13.2000   51.4600  128.6100         740            0            0       400000        21433     00:18.66
        157   26.4000   13.2000   51.4600  120.0400         775            0            0       400000        21421     00:18.67
        158   26.4000   13.2000   51.4600  111.4700         719            0            0       400000        21444     00:18.65
        159   26.4000   13.2000   51.4600  102.9000         770            0            0       400000        21495     00:18.61
        160   26.4000   13.2000   51.4600   94.3300         741            0            0       400000        21458     00:18.64
        161   26.4000   13.2000   51.4600   85.7600         738            0            0       400000        21453     00:18.65
        162   26.4000   13.2000   51.4600   77.1900         739            0            0       400000        21504     00:18.60
        163   26.4000   13.2000   51.4600   68.6200         745            0            0       400000        21475     00:18.63
        164   26.4000   13.2000   51.4600   60.0500         758            0            0       400000        21413     00:18.68
        165   26.4000   13.2000   51.4600   51.4800         756            0            0       400000        21499     00:18.61
        166   26.4000   13.2000   51.4600   42.9100         780            0            0       400000        21487     00:18.62
        167   26.4000   13.2000   51.4600   34.3400         723            0            0       400000        21482     00:18.62
        168   26.4000   13.2000   51.4600   25.7700         683            0            0       400000        21438     00:18.66
        169   26.4000   13.2000   51.4600   17.2000         688            0            0       400000        21422     00:18.67
        170   26.4000   13.2000   51.4600    8.6300         681            0            0       400000        21425     00:18.67
        171   26.4000   13.2000   51.4600    0.0600         681            0            0       400000        21469     00:18.63
        172   26.4000   13.2000   45.6900    0.0600         677            0            0       400000        21500     00:18.60
        173   26.4000   13.2000   45.6900    7.5600         713            0            0       400000        21432     00:18.66
        174   26.4000   13.2000   45.6900   15.0600         670            0            0       400000        21485     00:18.62
        175   26.4000   13.2000   45.6900   22.5600         659            0            0       400000        21480     00:18.62
        176   26.4000   13.2000   45.6900   30.0600         676            0            0       400000        21575     00:18.54
        177   26.4000   13.2000   45.6900   37.5600         721            0            0       400000        21538     00:18.57
        178   26.4000   13.2000   45.6900   45.0600         764            0            0       400000        21440     00:18.66
        179   26.4000   13.2000   45.6900   52.5600         711            0            0       400000        21484     00:18.62
        180   26.4000   13.2000   45.6900   60.0600         767            0            0       400000        21397     00:18.69
        181   26.4000   13.2000   45.6900   67.5600         796            0            0       400000        21484     00:18.62
        182   26.4000   13.2000   45.6900   75.0600         751            0            0       400000        21470     00:18.63
        183   26.4000   13.2000   45.6900   82.5600         736            0            0       400000        21436     00:18.66
        184   26.4000   13.2000   45.6900   90.0600         746            0            0       400000        21481     00:18.62
        185   26.4000   13.2000   45.6900   97.5600         757            0            0       400000        21447     00:18.65
        186   26.4000   13.2000   45.6900  105.0600         775            0            0       400000        21470     00:18.63
        187   26.4000   13.2000   45.6900  112.5600         699            0            0       400000        21426     00:18.67
        188   26.4000   13.2000   45.6900  120.0600         769            0            0       400000        21508     00:18.60
        189   26.4000   13.2000   45.6900  127.5600         729            0            0       400000        21483     00:18.62
        190   26.4000   13.2000   45.6900  135.0600         747            0            0       400000        21478     00:18.62
        191   26.4000   13.2000   45.6900  142.5600         718            0            0       400000        21490     00:18.61
        192   26.4000   13.2000   45.6900  150.0600         726            0            0       400000        21501     00:18.60
        193   26.4000   13.2000   45.6900  157.5600         670            0            0       400000        21496     00:18.61
        194   26.4000   13.2000   45.6900  165.0600         690            0            0       400000        21481     00:18.62
        195   26.4000   13.2000   45.6900  172.5600         666            0            0       400000        21497     00:18.61
        196   26.4000   13.2000   45.6900  180.0600         593            0            0       400000        21461     00:18.64
        197   26.4000   13.2000   45.6900  187.5600         586            0            0       400000        21438     00:18.66
        198   26.4000   13.2000   45.6900  195.0600         566            0            0       400000        21413     00:18.68
        199   26.4000   13.2000   45.6900  202.5600         591            0            0       400000        21453     00:18.64
        200   26.4000   13.2000   45.6900  210.0600         517            0            0       400000        21456     00:18.64
        201   26.4000   13.2000   45.6900  217.5600         494            0            0       400000        21496     00:18.61
        202   26.4000   13.2000   45.6900  225.0600         491            0            0       400000        21498     00:18.61
        203   26.4000   13.2000   45.6900  232.5600         523            0            0       400000        21424     00:18.67
        204   26.4000   13.2000   45.6900  240.0600         446            0            0       400000        21483     00:18.62
        205   26.4000   13.2000   45.6900  247.5600         478            0            0       400000        21543     00:18.57
        206   26.4000   13.2000   45.6900  255.0600         416            0            0       400000        21502     00:18.60
        207   26.4000   13.2000   45.6900  262.5600         440            0            0       400000        21530     00:18.58
        208   26.4000   13.2000   45.6900  270.0600         460            0            0       400000        21453     00:18.65
        209   26.4000   13.2000   45.6900  277.5600         464            0            0       400000        21484     00:18.62
        210   26.4000   13.2000   45.6900  285.0600         453            0            0       400000        21449     00:18.65
        211   26.4000   13.2000   45.6900  292.5600         518            0            0       400000        21455     00:18.64
        212   26.4000   13.2000   45.6900  300.0600         466            0            0       400000        21353     00:18.73
        213   26.4000   13.2000   45.6900  307.5600         498            0            0       400000        21384     00:18.71
        214   26.4000   13.2000   45.6900  315.0600         508            0            0       400000        21432     00:18.66
        215   26.4000   13.2000   45.6900  322.5600         577            0            0       400000        21426     00:18.67
        216   26.4000   13.2000   45.6900  330.0600         568            0            0       400000        21450     00:18.65
        217   26.4000   13.2000   45.6900  337.5600         592            0            0       400000        21485     00:18.62
        218   26.4000   13.2000   45.6900  345.0600         611            0            0       400000        21475     00:18.63
        219   26.4000   13.2000   45.6900  352.5600         616            0            0       400000        21477     00:18.62
        220   26.4000   13.2000   39.7900  353.3900         613            0            0       400000        21537     00:18.57
        221   26.4000   13.2000   39.7900  346.7200         553            0            0       400000        21486     00:18.62
        222   26.4000   13.2000   39.7900  340.0500         541            0            0       400000        21433     00:18.66
        223   26.4000   13.2000   39.7900  333.3800         491            0            0       400000        21504     00:18.60
        224   26.4000   13.2000   39.7900  326.7100         519            0            0       400000        21394     00:18.70
        225   26.4000   13.2000   39.7900  320.0400         443            0            0       400000        21393     00:18.70
        226   26.4000   13.2000   39.7900  313.3700         447            0            0       400000        21412     00:18.68
        227   26.4000   13.2000   39.7900  306.7000         434            0            0       400000        21418     00:18.68
        228   26.4000   13.2000   39.7900  300.0300         392            0            0       400000        21443     00:18.65
        229   26.4000   13.2000   39.7900  293.3600         402            0            0       400000        21470     00:18.63
        230   26.4000   13.2000   39.7900  286.6900         415            0            0       400000        21499     00:18.61
        231   26.4000   13.2000   39.7900  280.0200         359            0            0       400000        21517     00:18.59
        232   26.4000   13.2000   39.7900  273.3500         392            0            0       400000        21379     00:18.71
        233   26.4000   13.2000   39.7900  266.6800         326            0            0       400000        21468     00:18.63
        234   26.4000   13.2000   39.7900  260.0100         357            0            0       400000        21436     00:18.66
        235   26.4000   13.2000   39.7900  253.3400         381            0            0       400000        21406     00:18.69
        236   26.4000   13.2000   39.7900  246.6700         359            0            0       400000        21451     00:18.65
        237   26.4000   13.2000   39.7900  240.0000         385            0            0       400000        21446     00:18.65
        238   26.4000   13.2000   39.7900  233.3300         412            0            0       400000        21489     00:18.61
        239   26.4000   13.2000   39.7900  226.6600         415            0            0       400000        21441     00:18.66
        240   26.4000   13.2000   39.7900  219.9900         440            0            0       400000        21499     00:18.61
        241   26.4000   13.2000   39.7900  213.3200         426            0            0       400000        21528     00:18.58
        242   26.4000   13.2000   39.7900  206.6500         492            0            0       400000        21520     00:18.59
        243   26.4000   13.2000   39.7900  199.9800         537            0            0       400000        21492     00:18.61
        244   26.4000   13.2000   39.7900  193.3100         549            0            0       400000        21500     00:18.60
        245   26.4000   13.2000   39.7900  186.6400         513            0            0       400000        21461     00:18.64
        246   26.4000   13.2000   39.7900  179.9700         581            0            0       400000        21433     00:18.66
        247   26.4000   13.2000   39.7900  173.3000         606            0            0       400000        21436     00:18.66
        248   26.4000   13.2000   39.7900  166.6300         668            0            0       400000        21569     00:18.55
        249   26.4000   13.2000   39.7900  159.9600         661            0            0       400000        21494     00:18.61
        250   26.4000   13.2000   39.7900  153.2900         606            0            0       400000        21560     00:18.55
        251   26.4000   13.2000   39.7900  146.6200         629            0            0       400000        21525     00:18.58
        252   26.4000   13.2000   39.7900  139.9500         682            0            0       400000        21479     00:18.62
        253   26.4000   13.2000   39.7900  133.2800         700            0            0       400000        21439     00:18.66
        254   26.4000   13.2000   39.7900  126.6100         697            0            0       400000        21422     00:18.67
        255   26.4000   13.2000   39.7900  119.9400         727            0            0       400000        21435     00:18.66
        256   26.4000   13.2000   39.7900  113.2700         710            0            0       400000        21392     00:18.70
        257   26.4000   13.2000   39.7900  106.6000         736            0            0       400000        21445     00:18.65
        258   26.4000   13.2000   39.7900   99.9300         665            0            0       400000        21438     00:18.66
        259   26.4000   13.2000   39.7900   93.2600         655            0            0       400000        21515     00:18.59
        260   26.4000   13.2000   39.7900   86.5900         697            0            0       400000        21419     00:18.67
        261   26.4000   13.2000   39.7900   79.9200         730            0            0       400000        21431     00:18.66
        262   26.4000   13.2000   39.7900   73.2500         666            0            0       400000        21457     00:18.64
        263   26.4000   13.2000   39.7900   66.5800         687            0            0       400000        21500     00:18.61
        264   26.4000   13.2000   39.7900   59.9100         701            0            0       400000        21520     00:18.59
        265   26.4000   13.2000   39.7900   53.2400         724            0            0       400000        21515     00:18.59
        266   26.4000   13.2000   39.7900   46.5700         695            0            0       400000        21486     00:18.62
        267   26.4000   13.2000   39.7900   39.9000         677            0            0       400000        21448     00:18.65
        268   26.4000   13.2000   39.7900   33.2300         694            0            0       400000        21488     00:18.61
        269   26.4000   13.2000   39.7900   26.5600         606            0            0       400000        21449     00:18.65
        270   26.4000   13.2000   39.7900   19.8900         646            0            0       400000        21432     00:18.66
        271   26.4000   13.2000   39.7900   13.2200         612            0            0       400000        21468     00:18.63
        272   26.4000   13.2000   39.7900    6.5500         617            0            0       400000        21386     00:18.70
        273   26.4000   13.2000   39.7900   -0.1200         590            0            0       400000        21376     00:18.71
        274   26.4000   13.2000   33.7500   -0.1200         544            0            0       400000        21453     00:18.65
        275   26.4000   13.2000   33.7500    5.8800         567            0            0       400000        21456     00:18.64
        276   26.4000   13.2000   33.7500   11.8800         567            0            0       400000        21496     00:18.61
        277   26.4000   13.2000   33.7500   17.8800         566            0            0       400000        21519     00:18.59
        278   26.4000   13.2000   33.7500   23.8800         584            0            0       400000        21531     00:18.58
        279   26.4000   13.2000   33.7500   29.8800         537            0            0       400000        21513     00:18.59
        280   26.4000   13.2000   33.7500   35.8800         620            0            0       400000        21406     00:18.69
        281   26.4000   13.2000   33.7500   41.8800         597            0            0       400000        21410     00:18.68
        282   26.4000   13.2000   33.7500   47.8800         598            0            0       400000        21442     00:18.65
        283   26.4000   13.2000   33.7500   53.8800         647            0            0       400000        21396     00:18.69
        284   26.4000   13.2000   33.7500   59.8800         619            0            0       400000        21471     00:18.63
